LAHM file name,t_0 value,LAHM concentration (ng/g),ISSW file name,AAE value,Plot group
Poi_09-18-25.txt,5.603846156158179,3.0497584419048085,Poi_09-18-2538.txt,5.007731541181625,POI
Sea_ice_side_of_ship_06-17-24.txt,4.239592135701468,2.222542510572194,Greenland6-17-24.txt,2.2393288889506406,Sea ice
Sea_ice_side_of_ship_06-17-24.txt,4.239592135701468,2.222542510572194,Sea_ice_side_of_ship_06-17-2440.txt,2.5220198414201858,Sea ice
Saguyanig_ship_track_Canada_02-20.txt,4.414871742051776,35.31906065907407,SaguanagTijxa2-20.txt,2.7268309366371417,Saguyanig ship track
Saguyanig_ship_track_Canada_02-20.txt,4.414871742051776,35.31906065907407,Sanguyanig_ship_track_Canada_02-2039.txt,2.583649929260281,Saguyanig ship track
Pine pollen 20 mL.txt,4.52104892115228,17.185283604076325,PP2026-1.txt,4.044417027169648,Pine pollen
Pine pollen 30 mL.txt,4.853246285318828,37.32354341225262,PP2026-2.txt,3.66139037635444,Pine pollen
Pine pollen dry smear.txt,4.737572248802746,24.678013245029025,PP2026-3.txt,4.4277626313689025,Pine pollen
Dirt str 1.txt,4.956847629646567,NaN,Rainier dirt 1.txt,1.6855973823906936,Rainier dirt
Dirt str 2.txt,7.195880762004413,NaN,Rainier dirt 2.txt,1.3781644403039364,Rainier dirt
Dirt str 3.txt,4.768265500566065,NaN,Rainier dirt 3.txt,1.1142608059495946,Rainier dirt
NaN,NaN,NaN,MtRainierMuir06-2-25.txt,1.8224452660421382,Rainier Muir
Rainier_muir_06-25-25_LAHM_1.txt,7.059207310924642,213.2757458834257,Rainier_muir_06-25-25.txt,1.7274696781149188,Rainier Muir
Rainier_muir_07-13-25_LAHM_1.txt,5.370599036014929,66.95745762579273,MtRainierMuir07-13-25.txt,1.5945117961620843,Rainier Muir
Rainier_muir_07-13-25_LAHM_1.txt,5.370599036014929,66.95745762579273,Rainier_muir_07-13-25.txt,1.815842672570362,Rainier Muir
NaN,NaN,NaN,MtRainierSummit06-2-25.txt,1.3369636388936839,Rainier summit
Rainier_summit_06-25-25_LAHM_1.txt,5.352114473586065,9.467629069424296,Rainier_summit_06-25-25.txt,1.3684256243895758,Rainier summit
Rainier_summit_08-25-25_LAHM_1.txt,6.318569038487705,28.115224855113148,MtRainierSummit08-25-25.txt,2.235241272254319,Rainier summit
Rainier_summit_08-25-25_LAHM_2.txt,6.270806314657859,29.167238864367246,Rainier_summit_08-25-25.txt,2.3205949681913327,Rainier summit
10 ug.txt,5.55210499205682,486.63916080130576,10 ug.txt,-1.2997051642674455,Fullerene standards
25 ug.txt,5.373228784116571,1233.7130590005283,25 ug.txt,-3.6742606500425077,Fullerene standards
2 ug.txt,6.412799997438754,143.07891073565006,2 ug.txt,0.18226723769213143,Fullerene standards
40 ug.txt,5.215885188143488,2118.095394590529,40 ug.txt,-4.5241279432330055,Fullerene standards
5 ug.txt,5.743485975717044,288.0265230936704,5 ug.txt,-1.1965937149183037,Fullerene standards
66 ug.txt,5.133133382850374,3318.1371647255837,66 ug.txt,-4.892816224360929,Fullerene standards
run_1.txt,4.408114559780247,119.00029115473713,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.537801895332333,113.88572940180586,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.7553502799235545,117.49199463267975,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.531085792931009,55.654355301885644,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.574582403927914,57.662600688059236,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.0640101249868525,18.278107323778944,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.298426096286518,25.98690335788568,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,3.9787223815901087,24.988159923820632,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.018886798444425,15.786926705253466,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.043780300345306,15.507336608606579,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.225497376440442,14.745042985886286,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.023586788112944,21.408350592095204,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.200906909964475,20.45047925008508,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.117572824106942,17.002617616907482,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.245009170984012,25.546474615757447,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.237926553617907,23.085315448011755,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.224875149633865,16.30889630907706,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.365638234678767,20.559326931612556,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.2227455848762725,22.121560339142334,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.2067464999466395,16.323444813348146,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,4.066621512579625,8.110182289498782,NaN,NaN,Rainier 2025-06-06 Site 07
run_1.txt,7.311650452372784,288.716945881332,NaN,NaN,Rainier 2025-06-10 Site 02
run_1.txt,7.210780756337683,411.1243357892781,NaN,NaN,Rainier 2025-06-10 Site 02
run_1.txt,4.6925889918517045,17.713173735195284,NaN,NaN,Rainier 2025-06-10 Site 02
run_1.txt,4.554721931039524,23.191416977516713,NaN,NaN,Rainier 2025-06-10 Site 02
run_1.txt,4.260653426451646,17.47390893949156,NaN,NaN,Rainier 2025-06-10 Site 02
run_1.txt,4.619081985336807,21.812929904616208,NaN,NaN,Rainier 2025-06-10 Site 02
run_1.txt,4.138984875642219,5.578778698730146,NaN,NaN,Rainier 2025-06-10 Site 02
run_1.txt,4.082423149156487,5.543017309074809,NaN,NaN,Rainier 2025-06-10 Site 02
run_1.txt,4.054539727873773,5.875620504018275,NaN,NaN,Rainier 2025-06-10 Site 02
run_1.txt,4.0901555693032146,5.653204090014422,NaN,NaN,Rainier 2025-06-10 Site 02
run_1.txt,6.7662266208403965,121.14304102289555,NaN,NaN,Rainier 2025-06-10 Site 04
run_1.txt,6.035296641980396,147.22077279957745,NaN,NaN,Rainier 2025-06-10 Site 04
run_1.txt,4.2723035297177745,7.213499388619125,NaN,NaN,Rainier 2025-06-10 Site 04
run_1.txt,4.1899701137129455,7.633943693824222,NaN,NaN,Rainier 2025-06-10 Site 04
run_1.txt,3.9662960334215223,8.39353832756708,NaN,NaN,Rainier 2025-06-10 Site 04
run_1.txt,4.093879330616909,7.808986357633472,NaN,NaN,Rainier 2025-06-10 Site 04
run_1.txt,4.103691864184392,7.199252408297743,NaN,NaN,Rainier 2025-06-10 Site 04
run_1.txt,4.0341959486273655,6.973990821714961,NaN,NaN,Rainier 2025-06-10 Site 04
