LAHM file name,t_0 value,LAHM concentration (ng/g),ISSW file name,AAE value,Plot group
Poi_09-18-25.txt,5.60384615616,3.0497584419,Poi_09-18-2538.txt,NaN,Other field samples
Sea_ice_side_of_ship_06-17-24.txt,4.2395921357,2.22254251057,Greenland6-17-24.txt,2.33544824749,Other field samples
Sea_ice_side_of_ship_06-17-24.txt,4.2395921357,2.22254251057,Sea_ice_side_of_ship_06-17-2440.txt,NaN,Other field samples
Saguyanig_ship_track_Canada_02-20.txt,4.41487174205,35.3190606591,SaguanagTijxa2-20.txt,2.89301855686,Other field samples
Saguyanig_ship_track_Canada_02-20.txt,4.41487174205,35.3190606591,Sanguyanig_ship_track_Canada_02-2039.txt,NaN,Other field samples
Pine pollen 20 mL.txt,4.52104892115,17.1852836041,PP2026-1.txt,3.82965163465,Pine pollen
Pine pollen 30 mL.txt,4.85324628532,37.3235434123,PP2026-2.txt,3.39984271732,Pine pollen
Pine pollen dry smear.txt,4.7375722488,24.678013245,PP2026-3.txt,4.28895517962,Pine pollen
Dirt str 1.txt,NaN,NaN,Rainier dirt 1.txt,1.61303321804,Rainier dirt
Dirt str 2.txt,NaN,NaN,Rainier dirt 2.txt,1.38548387234,Rainier dirt
Dirt str 3.txt,NaN,NaN,Rainier dirt 3.txt,1.23141240106,Rainier dirt
,NaN,NaN,MtRainierMuir06-2-25.txt,1.93089850564,Rainier Muir
Rainier_muir_06-25-25_LAHM_1.txt,7.05920731092,213.275745883,Rainier_muir_06-25-25.txt,1.99668632748,Rainier Muir
Rainier_muir_07-13-25_LAHM_1.txt,5.37059903601,66.9574576258,MtRainierMuir07-13-25.txt,1.71522071708,Rainier Muir
Rainier_muir_07-13-25_LAHM_1.txt,5.37059903601,66.9574576258,Rainier_muir_07-13-25.txt,1.93121713894,Rainier Muir
,NaN,NaN,MtRainierSummit06-2-25.txt,1.43444455945,Rainier summit
Rainier_summit_06-25-25_LAHM_1.txt,5.35211447359,9.46762906942,Rainier_summit_06-25-25.txt,1.47030776995,Rainier summit
Rainier_summit_08-25-25_LAHM_1.txt,6.31856903849,28.1152248551,MtRainierSummit08-25-25.txt,2.24898582901,Rainier summit
Rainier_summit_08-25-25_LAHM_2.txt,6.27080631466,29.1672388644,Rainier_summit_08-25-25.txt,2.37367937716,Rainier summit
10 ug.txt,5.55210499206,486.639160801,10 ug.txt,-0.00285389688464,Fullerene standards
25 ug.txt,5.37322878412,1233.713059,25 ug.txt,-1.93468943517,Fullerene standards
2 ug.txt,6.41279999744,143.078910736,2 ug.txt,0.834010805466,Fullerene standards
40 ug.txt,5.21588518814,2118.09539459,40 ug.txt,-2.94447006625,Fullerene standards
5 ug.txt,5.74348597572,288.026523094,5 ug.txt,0.188872953199,Fullerene standards
66 ug.txt,5.13313338285,3318.13716473,66 ug.txt,-3.36126794266,Fullerene standards
run_1.txt,4.40811455978,119.000291155,,NaN,Other samples
run_1.txt,4.53780189533,113.885729402,,NaN,Other samples
run_1.txt,4.75535027992,117.491994633,,NaN,Other samples
run_1.txt,4.53108579293,55.6543553019,,NaN,Other samples
run_1.txt,4.57458240393,57.6626006881,,NaN,Other samples
run_1.txt,4.06401012499,18.2781073238,,NaN,Other samples
run_1.txt,4.29842609629,25.9869033579,,NaN,Other samples
run_1.txt,3.97872238159,24.9881599238,,NaN,Other samples
run_1.txt,4.01888679844,15.7869267053,,NaN,Other samples
run_1.txt,4.04378030035,15.5073366086,,NaN,Other samples
run_1.txt,4.22549737644,14.7450429859,,NaN,Other samples
run_1.txt,4.02358678811,21.4083505921,,NaN,Other samples
run_1.txt,4.20090690996,20.4504792501,,NaN,Other samples
run_1.txt,4.11757282411,17.0026176169,,NaN,Other samples
run_1.txt,4.24500917098,25.5464746158,,NaN,Other samples
run_1.txt,4.23792655362,23.085315448,,NaN,Other samples
run_1.txt,4.22487514963,16.3088963091,,NaN,Other samples
run_1.txt,4.36563823468,20.5593269316,,NaN,Other samples
run_1.txt,4.22274558488,22.1215603391,,NaN,Other samples
run_1.txt,4.20674649995,16.3234448133,,NaN,Other samples
run_1.txt,4.06662151258,8.1101822895,,NaN,Other samples
run_1.txt,7.31165045237,288.716945881,,NaN,Other samples
run_1.txt,7.21078075634,411.124335789,,NaN,Other samples
run_1.txt,4.69258899185,17.7131737352,,NaN,Other samples
run_1.txt,4.55472193104,23.1914169775,,NaN,Other samples
run_1.txt,4.26065342645,17.4739089395,,NaN,Other samples
run_1.txt,4.61908198534,21.8129299046,,NaN,Other samples
run_1.txt,4.13898487564,5.57877869873,,NaN,Other samples
run_1.txt,4.08242314916,5.54301730907,,NaN,Other samples
run_1.txt,4.05453972787,5.87562050402,,NaN,Other samples
run_1.txt,4.0901555693,5.65320409001,,NaN,Other samples
run_1.txt,6.76622662084,121.143041023,,NaN,Other samples
run_1.txt,6.03529664198,147.2207728,,NaN,Other samples
run_1.txt,4.27230352972,7.21349938862,,NaN,Other samples
run_1.txt,4.18997011371,7.63394369382,,NaN,Other samples
run_1.txt,3.96629603342,8.39353832757,,NaN,Other samples
run_1.txt,4.09387933062,7.80898635763,,NaN,Other samples
run_1.txt,4.10369186418,7.1992524083,,NaN,Other samples
run_1.txt,4.03419594863,6.97399082171,,NaN,Other samples
run_1.txt,3.99187996746,6.77934540613,,NaN,Other samples
run_1.txt,4.01470075825,5.41471261679,,NaN,Other samples
run_1.txt,3.96591989076,5.4271538994,,NaN,Other samples
run_1.txt,5.03640355651,200.6634366,,NaN,Other samples
run_1.txt,5.65585776063,195.124668227,,NaN,Other samples
run_1.txt,5.60224161232,296.910480571,,NaN,Other samples
run_1.txt,4.2239627005,75.4895416614,,NaN,Other samples
run_1.txt,4.18822783287,75.2458191058,,NaN,Other samples
run_1.txt,4.1770791018,74.600412306,,NaN,Other samples
run_1.txt,4.15995385573,50.862699912,,NaN,Other samples
run_1.txt,4.04845046048,52.6265832121,,NaN,Other samples
run_1.txt,4.16081141178,35.1024131507,,NaN,Other samples
run_1.txt,4.19880642719,33.5515255125,,NaN,Other samples
run_1.txt,4.22634758939,47.3276894578,,NaN,Other samples
run_1.txt,4.18088665278,44.8460518822,,NaN,Other samples
